GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD01_VD03,HD01_VD04,HD01_VD05,HD01_VD06,HD01_VD07,HD01_VD08,HD01_VD09,HD01_VD10,HD01_VD11,HD01_VD12,HD01_VD13,HD01_VD14,HD01_VD15,HD01_VD16
Id,Id2,Geography,Estimate; Total:,Estimate; Total: - 12:00 a.m. to 4:59 a.m.,Estimate; Total: - 5:00 a.m. to 5:29 a.m.,Estimate; Total: - 5:30 a.m. to 5:59 a.m.,Estimate; Total: - 6:00 a.m. to 6:29 a.m.,Estimate; Total: - 6:30 a.m. to 6:59 a.m.,Estimate; Total: - 7:00 a.m. to 7:29 a.m.,Estimate; Total: - 7:30 a.m. to 7:59 a.m.,Estimate; Total: - 8:00 a.m. to 8:29 a.m.,Estimate; Total: - 8:30 a.m. to 8:59 a.m.,Estimate; Total: - 9:00 a.m. to 9:59 a.m.,Estimate; Total: - 10:00 a.m. to 10:59 a.m.,Estimate; Total: - 11:00 a.m. to 11:59 a.m.,Estimate; Total: - 12:00 p.m. to 3:59 p.m.,Estimate; Total: - 4:00 p.m. to 11:59 p.m.
8600000US08318,08318,ZCTA5 08318,6090,285,243,373,561,638,1108,782,726,192,290,68,39,550,235
8600000US08319,08319,ZCTA5 08319,657,16,43,27,83,76,131,83,47,31,33,0,6,31,50
8600000US08320,08320,ZCTA5 08320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8600000US08321,08321,ZCTA5 08321,45,0,0,3,15,0,9,6,0,0,0,4,0,8,0
8600000US08322,08322,ZCTA5 08322,5116,288,316,203,515,675,696,638,483,357,278,75,137,216,239
8600000US08323,08323,ZCTA5 08323,393,10,22,24,36,32,34,55,67,11,19,16,8,25,34
8600000US08324,08324,ZCTA5 08324,89,0,0,5,14,5,18,8,8,12,6,0,0,0,13
8600000US08326,08326,ZCTA5 08326,631,25,21,78,61,72,141,89,34,36,8,40,0,26,0
8600000US08327,08327,ZCTA5 08327,98,0,0,5,5,12,13,23,5,1,9,0,0,12,13
8600000US08328,08328,ZCTA5 08328,479,43,18,20,58,66,26,32,124,7,7,39,0,18,21
8600000US08329,08329,ZCTA5 08329,49,11,0,0,0,10,9,0,19,0,0,0,0,0,0
8600000US08330,08330,ZCTA5 08330,13519,362,484,401,808,1061,1757,1515,1710,616,809,523,395,1592,1486
8600000US08332,08332,ZCTA5 08332,15200,576,527,1277,1207,1506,1559,2125,1320,808,752,350,73,1309,1811
8600000US08340,08340,ZCTA5 08340,531,0,24,38,23,26,252,19,44,24,24,4,14,15,24
8600000US08341,08341,ZCTA5 08341,908,16,0,59,205,63,88,36,75,60,42,31,7,139,87
8600000US08343,08343,ZCTA5 08343,2664,107,114,159,306,461,404,176,369,74,93,76,18,138,169
8600000US08344,08344,ZCTA5 08344,2419,85,70,188,380,182,365,222,225,102,143,82,35,162,178
8600000US08345,08345,ZCTA5 08345,271,21,25,0,30,31,49,33,22,10,11,4,3,8,24
8600000US08346,08346,ZCTA5 08346,269,0,15,0,44,21,0,14,87,12,23,29,0,24,0
8600000US08348,08348,ZCTA5 08348,55,15,0,0,4,0,4,16,12,0,4,0,0,0,0
8600000US08349,08349,ZCTA5 08349,733,23,105,60,126,46,145,51,20,16,6,0,0,57,78
8600000US08350,08350,ZCTA5 08350,476,0,0,11,91,50,86,87,37,13,46,0,0,55,0
8600000US08352,08352,ZCTA5 08352,334,3,0,0,6,82,86,29,40,17,0,0,0,51,20
8600000US08353,08353,ZCTA5 08353,219,13,3,13,30,18,58,30,30,5,2,0,0,9,8
8600000US08360,08360,ZCTA5 08360,18301,817,857,1426,1826,1602,2489,1905,1525,940,1487,460,72,1439,1456
8600000US08361,08361,ZCTA5 08361,8482,241,167,327,927,682,1208,1270,1000,532,544,444,54,668,418
8600000US08401,08401,ZCTA5 08401,14809,793,239,297,933,677,1181,640,1756,984,1598,512,626,2025,2548
8600000US08402,08402,ZCTA5 08402,2757,126,54,94,117,206,232,311,383,244,354,112,26,205,293
8600000US08403,08403,ZCTA5 08403,420,31,11,4,26,27,57,31,94,66,13,13,3,14,30
8600000US08406,08406,ZCTA5 08406,4317,96,121,58,198,317,517,639,442,183,203,217,90,503,733
8600000US08501,08501,ZCTA5 08501,2738,113,27,108,176,296,472,466,357,109,253,70,26,152,113
8600000US08502,08502,ZCTA5 08502,5514,50,23,72,258,448,1053,829,1156,583,587,181,83,123,68
8600000US08505,08505,ZCTA5 08505,9154,146,347,500,874,764,1458,1311,1229,943,388,145,30,478,541
8600000US08510,08510,ZCTA5 08510,2788,97,34,142,324,269,322,452,564,75,200,53,87,112,57
8600000US08511,08511,ZCTA5 08511,446,16,9,14,53,39,52,62,41,22,9,21,19,38,51
8600000US08512,08512,ZCTA5 08512,4351,83,16,60,213,377,645,710,794,449,491,123,68,207,115
8600000US08514,08514,ZCTA5 08514,2358,45,215,100,224,125,379,405,251,119,201,29,24,157,84
8600000US08515,08515,ZCTA5 08515,2554,28,67,97,102,451,325,356,525,184,140,37,9,116,117
8600000US08518,08518,ZCTA5 08518,2711,64,61,161,162,215,671,314,232,161,140,40,34,309,147
8600000US08520,08520,ZCTA5 08520,13220,383,301,486,917,1094,2208,1860,2298,1144,715,278,156,459,921
8600000US08525,08525,ZCTA5 08525,2542,52,20,38,200,280,386,326,419,220,266,48,61,116,110
8600000US08527,08527,ZCTA5 08527,26430,786,1124,1323,3076,2305,3500,2506,3541,2021,1742,859,337,1970,1340
8600000US08528,08528,ZCTA5 08528,68,0,0,0,0,0,0,15,18,10,25,0,0,0,0
8600000US08530,08530,ZCTA5 08530,3308,38,42,84,311,223,403,673,484,290,366,175,5,150,64
8600000US08533,08533,ZCTA5 08533,3559,55,233,145,502,658,529,477,228,168,116,26,39,215,168
8600000US08534,08534,ZCTA5 08534,5802,143,59,151,364,516,807,727,1031,761,518,254,50,288,133
8600000US08535,08535,ZCTA5 08535,2234,65,173,47,309,205,318,254,505,115,100,39,26,31,47
8600000US08536,08536,ZCTA5 08536,9756,41,126,95,775,615,1834,1184,2152,1171,1104,216,53,200,190
8600000US08540,08540,ZCTA5 08540,20982,251,303,488,1004,1083,2723,3142,3802,3139,2576,722,236,745,768
8600000US08542,08542,ZCTA5 08542,2737,15,57,2,19,99,150,196,433,464,620,59,116,193,314
8600000US08550,08550,ZCTA5 08550,8629,105,117,289,724,684,1696,1266,1472,882,683,200,127,289,95
8600000US08551,08551,ZCTA5 08551,2565,78,49,111,290,298,239,258,557,204,257,46,20,73,85
8600000US08553,08553,ZCTA5 08553,269,0,3,15,10,9,21,36,59,62,32,8,3,2,9
8600000US08554,08554,ZCTA5 08554,2040,46,129,148,172,195,255,237,301,169,101,31,37,93,126
8600000US08555,08555,ZCTA5 08555,345,14,12,7,46,23,63,41,50,39,22,6,2,14,6
8600000US08558,08558,ZCTA5 08558,2828,46,21,83,172,167,634,450,512,251,290,94,8,76,24
8600000US08559,08559,ZCTA5 08559,2622,60,19,105,271,248,580,292,310,358,249,20,32,48,30
8600000US08560,08560,ZCTA5 08560,1923,0,128,16,159,205,286,475,153,177,209,59,0,41,15
8600000US08561,08561,ZCTA5 08561,99,0,0,0,0,11,11,58,19,0,0,0,0,0,0
8600000US08562,08562,ZCTA5 08562,2152,17,84,97,253,196,373,382,215,74,80,105,54,100,122
8600000US08608,08608,ZCTA5 08608,397,26,77,0,142,28,12,0,44,0,18,1,0,23,26
8600000US08609,08609,ZCTA5 08609,5610,158,151,153,595,330,844,355,775,33,230,468,124,816,578
8600000US08610,08610,ZCTA5 08610,14619,354,449,549,1711,1725,2031,1604,1848,1014,490,407,363,1115,959
8600000US08611,08611,ZCTA5 08611,11347,313,711,479,1198,1007,1855,1051,1393,591,646,461,216,791,635
8600000US08618,08618,ZCTA5 08618,14306,403,362,337,944,1242,1981,1614,2073,1188,841,397,191,1412,1321
8600000US08619,08619,ZCTA5 08619,10517,478,149,408,666,830,1420,1610,1591,792,713,302,176,809,573
8600000US08620,08620,ZCTA5 08620,5820,193,238,197,424,629,1090,752,768,328,359,127,20,311,384
8600000US08628,08628,ZCTA5 08628,4294,25,47,143,278,537,592,826,639,440,273,103,28,161,202
8600000US08629,08629,ZCTA5 08629,7103,205,169,334,1107,426,1222,633,763,195,226,108,58,1203,454
8600000US08638,08638,ZCTA5 08638,9874,299,498,446,871,655,1506,1238,1755,544,590,281,87,660,444
8600000US08640,08640,ZCTA5 08640,1592,47,67,69,149,312,435,124,159,71,47,9,5,33,65
8600000US08641,08641,ZCTA5 08641,2283,50,56,47,227,530,627,203,120,50,72,50,21,137,93
8600000US08648,08648,ZCTA5 08648,15365,127,264,347,1093,1120,2077,2197,2641,1313,1983,341,320,768,774
8600000US08690,08690,ZCTA5 08690,10034,261,319,342,550,1123,1441,1593,1745,652,507,115,121,593,672
8600000US08691,08691,ZCTA5 08691,8032,93,159,221,335,733,1133,1267,1661,971,623,246,35,291,264
8600000US08701,08701,ZCTA5 08701,25307,626,604,644,1467,1178,2927,1686,2659,3819,4650,1115,500,2269,1163
8600000US08720,08720,ZCTA5 08720,366,29,0,10,10,30,30,66,83,31,15,6,8,26,22
8600000US08721,08721,ZCTA5 08721,9221,585,144,640,661,1018,1238,958,1027,564,712,302,117,402,853
8600000US08722,08722,ZCTA5 08722,5476,174,327,326,394,683,861,495,543,321,197,163,115,517,360
8600000US08723,08723,ZCTA5 08723,15562,775,580,816,1174,1286,2025,1754,2237,1023,1052,597,193,839,1211
8600000US08724,08724,ZCTA5 08724,19279,929,772,1002,1445,2111,2589,2396,2328,1292,949,670,195,1355,1246
8600000US08730,08730,ZCTA5 08730,2150,13,71,37,200,317,286,126,358,282,209,62,13,121,55
8600000US08731,08731,ZCTA5 08731,9441,365,415,694,749,941,1370,1144,924,467,752,331,187,600,502
8600000US08732,08732,ZCTA5 08732,615,4,0,36,65,53,83,90,56,87,38,7,12,26,58
8600000US08733,08733,ZCTA5 08733,1105,48,71,32,114,244,71,76,84,66,79,14,18,75,113
8600000US08734,08734,ZCTA5 08734,3776,127,222,267,292,394,467,482,392,301,225,99,0,342,166
8600000US08735,08735,ZCTA5 08735,1090,9,37,82,87,42,161,142,185,46,104,27,15,64,89
8600000US08736,08736,ZCTA5 08736,5947,149,47,185,370,551,933,841,1058,385,575,250,155,232,216
8600000US08738,08738,ZCTA5 08738,353,8,21,42,44,25,29,46,84,7,37,0,0,2,8
8600000US08740,08740,ZCTA5 08740,837,11,22,22,54,56,93,121,88,26,89,62,14,52,127
8600000US08741,08741,ZCTA5 08741,1226,9,29,18,114,174,152,144,240,106,66,34,0,40,100
8600000US08742,08742,ZCTA5 08742,12139,286,407,588,938,1016,1818,1832,1663,1105,612,466,134,636,638
8600000US08750,08750,ZCTA5 08750,1378,41,79,46,72,57,212,173,277,140,87,67,15,27,85
8600000US08751,08751,ZCTA5 08751,1954,81,32,146,47,165,252,74,250,141,330,32,121,95,188
8600000US08752,08752,ZCTA5 08752,808,3,19,42,122,107,108,79,108,99,70,18,4,8,21
8600000US08753,08753,ZCTA5 08753,29665,1455,920,1361,2506,3359,3790,2832,4466,1961,1872,900,471,1994,1778
8600000US08755,08755,ZCTA5 08755,10656,380,263,549,892,1137,1547,1105,1667,536,961,203,183,564,669
8600000US08757,08757,ZCTA5 08757,10532,492,512,559,721,819,1278,1157,1337,717,706,409,220,958,647
8600000US08758,08758,ZCTA5 08758,2714,77,112,196,298,181,589,268,229,148,47,111,65,233,160
8600000US08759,08759,ZCTA5 08759,8365,251,375,532,643,909,1023,1325,716,558,697,320,115,352,549
8600000US08801,08801,ZCTA5 08801,3105,40,99,110,326,384,422,488,541,128,248,66,47,130,76
8600000US08802,08802,ZCTA5 08802,1991,49,53,163,219,202,393,296,307,81,59,36,18,26,89
8600000US08804,08804,ZCTA5 08804,1108,42,50,84,102,164,153,158,80,28,78,31,23,88,27
8600000US08805,08805,ZCTA5 08805,6302,274,202,208,354,701,551,1322,884,586,476,84,48,290,322
8600000US08807,08807,ZCTA5 08807,18573,425,306,411,1098,1484,2603,3008,3346,2194,1496,433,209,836,724
8600000US08808,08808,ZCTA5 08808,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0
8600000US08809,08809,ZCTA5 08809,2681,41,96,101,210,296,409,283,321,240,234,98,17,184,151
8600000US08810,08810,ZCTA5 08810,4523,75,204,144,337,388,693,755,791,419,200,87,65,156,209
8600000US08812,08812,ZCTA5 08812,7180,192,162,192,519,778,1097,1072,1095,521,563,269,59,353,308
8600000US08816,08816,ZCTA5 08816,22330,409,553,780,1982,1903,4189,2685,3301,1581,1614,876,394,962,1101
8600000US08817,08817,ZCTA5 08817,22000,605,526,770,1452,2256,2953,3232,2985,2232,1861,823,347,1030,928
8600000US08820,08820,ZCTA5 08820,17360,229,332,206,1021,1371,2509,2105,3002,1600,2314,1121,297,661,592
8600000US08821,08821,ZCTA5 08821,152,0,0,0,0,24,13,9,28,29,0,0,0,20,29
8600000US08822,08822,ZCTA5 08822,14964,349,428,570,1352,1337,2475,2128,2008,1248,1056,520,233,591,669
8600000US08823,08823,ZCTA5 08823,4906,29,117,120,254,362,402,1199,1181,494,371,107,48,73,149
8600000US08824,08824,ZCTA5 08824,6108,83,33,217,264,636,1082,977,1203,444,381,136,45,220,387
8600000US08825,08825,ZCTA5 08825,2440,64,107,140,230,307,441,155,333,162,101,77,106,73,144
8600000US08826,08826,ZCTA5 08826,2746,147,99,120,222,151,598,403,298,139,139,97,14,222,97
8600000US08827,08827,ZCTA5 08827,2050,103,51,90,315,196,271,214,276,159,114,57,34,45,125
8600000US08828,08828,ZCTA5 08828,1276,13,7,66,127,132,234,194,208,70,48,50,5,60,62
8600000US08829,08829,ZCTA5 08829,1547,35,87,124,157,125,309,197,178,160,58,9,14,50,44
8600000US08830,08830,ZCTA5 08830,8525,452,92,555,609,669,1167,970,950,646,819,254,236,624,482
8600000US08831,08831,ZCTA5 08831,18811,383,373,807,1741,1906,3008,1995,2985,1470,1568,641,275,848,811
8600000US08832,08832,ZCTA5 08832,1269,7,114,50,154,81,147,114,165,43,105,20,0,145,124
8600000US08833,08833,ZCTA5 08833,3794,63,195,172,479,330,526,587,423,309,289,109,63,142,107
8600000US08835,08835,ZCTA5 08835,5284,118,82,114,362,499,702,801,1268,589,260,53,11,251,174
8600000US08836,08836,ZCTA5 08836,1801,8,8,29,106,211,360,248,313,224,134,28,32,41,59
8600000US08837,08837,ZCTA5 08837,8363,393,254,313,576,713,1125,947,1022,535,848,325,241,562,509
8600000US08840,08840,ZCTA5 08840,8141,254,130,207,566,589,1441,1183,1542,679,587,195,47,381,340
8600000US08844,08844,ZCTA5 08844,20040,285,353,479,1443,1610,2799,3292,3791,2107,1533,622,266,647,813
8600000US08846,08846,ZCTA5 08846,6617,263,95,367,407,678,830,983,832,574,435,376,98,368,311
8600000US08848,08848,ZCTA5 08848,4272,120,131,313,479,396,699,593,600,267,205,118,35,167,149
8600000US08850,08850,ZCTA5 08850,4114,161,119,91,296,385,1021,432,613,240,263,83,57,204,149
8600000US08852,08852,ZCTA5 08852,8879,99,61,246,772,672,1603,1305,1803,714,813,150,81,274,286
8600000US08853,08853,ZCTA5 08853,2661,62,31,31,178,423,323,396,388,252,160,127,12,71,207
8600000US08854,08854,ZCTA5 08854,24179,556,450,844,1377,2402,3526,2962,3670,1979,2776,809,303,1275,1250
8600000US08857,08857,ZCTA5 08857,20852,433,755,898,1720,1937,3529,2137,3031,1516,1344,662,307,1355,1228
8600000US08858,08858,ZCTA5 08858,110,0,0,0,0,0,51,0,0,0,0,0,59,0,0
8600000US08859,08859,ZCTA5 08859,10834,300,407,416,947,1212,1614,1245,1198,839,656,239,271,778,712
8600000US08861,08861,ZCTA5 08861,24262,2033,673,1113,1722,1443,3648,1817,3818,885,3275,526,236,1503,1570
8600000US08863,08863,ZCTA5 08863,6598,264,252,215,527,678,1132,734,846,408,416,215,131,445,335
8600000US08865,08865,ZCTA5 08865,13364,768,444,942,1276,1356,1837,1387,1023,605,767,457,175,1272,1055
8600000US08867,08867,ZCTA5 08867,2470,128,51,78,307,257,335,194,462,218,86,48,64,173,69
8600000US08869,08869,ZCTA5 08869,4053,49,26,51,204,418,677,593,585,372,537,38,8,226,269
8600000US08872,08872,ZCTA5 08872,9725,205,308,396,940,795,1477,1089,1368,719,652,312,83,804,577
8600000US08873,08873,ZCTA5 08873,25750,877,340,805,1312,2410,3730,3743,5211,2801,1598,476,389,770,1288
8600000US08876,08876,ZCTA5 08876,11432,216,143,331,813,1028,1635,1720,1846,1148,699,278,164,750,661
8600000US08879,08879,ZCTA5 08879,11541,520,265,506,769,1211,1947,1139,1632,723,835,244,122,818,810
8600000US08880,08880,ZCTA5 08880,2528,60,23,63,211,232,365,447,371,322,221,28,25,73,87
8600000US08882,08882,ZCTA5 08882,7743,216,316,384,967,773,815,661,1186,486,475,230,164,518,552
8600000US08884,08884,ZCTA5 08884,3638,108,94,159,343,388,637,495,425,227,317,42,22,134,247
8600000US08886,08886,ZCTA5 08886,3413,102,105,228,328,404,516,462,265,158,98,61,32,416,238
8600000US08887,08887,ZCTA5 08887,580,0,33,22,19,111,99,69,77,51,24,0,0,63,12
8600000US08889,08889,ZCTA5 08889,4298,71,161,90,194,646,533,683,705,428,311,147,22,156,151
8600000US08890,08890,ZCTA5 08890,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8600000US08901,08901,ZCTA5 08901,21369,681,880,824,2622,1522,2993,1700,2750,1310,1716,827,167,2103,1274
8600000US08902,08902,ZCTA5 08902,20604,343,418,646,2094,1512,3117,2381,3733,1309,1715,863,246,1124,1103
8600000US08904,08904,ZCTA5 08904,7115,126,106,135,276,371,735,895,1289,1030,913,350,131,374,384
8600000US10001,10001,ZCTA5 10001,13253,38,86,226,218,453,952,1324,2273,2519,3025,782,284,515,558
8600000US10002,10002,ZCTA5 10002,31722,301,339,368,1441,1045,2826,2763,7115,3714,5587,2713,666,1746,1098
8600000US10003,10003,ZCTA5 10003,30230,157,97,243,957,1235,2189,2840,5500,6322,6284,1501,471,897,1537
8600000US10004,10004,ZCTA5 10004,1847,0,0,0,15,83,166,143,580,482,334,16,20,0,8
8600000US10005,10005,ZCTA5 10005,6529,4,5,0,44,267,567,686,1326,1555,1392,200,135,101,247
8600000US10006,10006,ZCTA5 10006,2426,0,0,28,86,112,224,87,607,619,505,68,37,0,53
8600000US10007,10007,ZCTA5 10007,3557,16,112,0,63,134,266,493,817,640,706,111,0,12,187
8600000US10009,10009,ZCTA5 10009,31151,354,270,507,884,863,2734,2507,7747,5510,5100,1680,514,1291,1190
8600000US10010,10010,ZCTA5 10010,18761,66,161,61,697,824,1486,2337,4473,3851,3358,475,224,307,441
8600000US10011,10011,ZCTA5 10011,30995,78,98,284,900,1006,2604,3088,5254,6611,6656,1763,517,970,1166
8600000US10012,10012,ZCTA5 10012,14287,90,149,129,239,496,859,1447,2577,2370,3582,910,355,556,528
8600000US10013,10013,ZCTA5 10013,14367,121,48,16,392,682,1344,1100,2764,3014,2728,1083,192,491,392
8600000US10014,10014,ZCTA5 10014,18769,6,129,67,360,558,1706,1797,3482,3670,4559,1024,229,495,687
8600000US10016,10016,ZCTA5 10016,30916,253,261,220,477,1292,2469,3343,5709,6440,7063,1112,556,517,1204
8600000US10017,10017,ZCTA5 10017,10353,107,0,22,417,667,730,1206,1752,2799,1804,412,35,81,321
8600000US10018,10018,ZCTA5 10018,6311,69,33,22,286,245,403,398,1086,1613,1440,325,12,123,256
8600000US10019,10019,ZCTA5 10019,25309,270,136,315,884,895,2168,2207,4478,4791,5798,1617,137,702,911
8600000US10020,10020,ZCTA5 10020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8600000US10021,10021,ZCTA5 10021,24139,0,104,376,597,1051,2446,3312,5359,3775,4010,1249,373,441,1046
8600000US10022,10022,ZCTA5 10022,17674,210,105,176,429,571,1597,2181,3710,3852,2991,731,170,310,641
8600000US10023,10023,ZCTA5 10023,31833,109,141,147,978,766,3552,3554,6789,5571,6114,1566,381,1068,1097
8600000US10024,10024,ZCTA5 10024,30450,85,308,290,1061,1373,2913,3316,6494,5362,5007,1482,506,1158,1095
8600000US10025,10025,ZCTA5 10025,42911,430,381,282,1542,1415,4297,4535,9762,5609,7004,1946,967,2401,2340
8600000US10026,10026,ZCTA5 10026,18340,584,557,192,1123,871,2204,1861,3832,2054,2038,624,240,1175,985
8600000US10027,10027,ZCTA5 10027,25735,513,809,323,1258,1256,2882,2383,4846,2428,3474,1700,657,1889,1317
8600000US10028,10028,ZCTA5 10028,29308,120,380,521,707,1806,2696,3760,8283,4480,3088,1412,233,682,1140
8600000US10029,10029,ZCTA5 10029,31447,597,763,321,2013,2081,3826,3455,4977,2560,3953,1323,473,3182,1923
8600000US10030,10030,ZCTA5 10030,12851,201,379,245,620,689,1443,1398,2062,969,1535,430,384,1317,1179
8600000US10031,10031,ZCTA5 10031,31097,1148,1166,613,2070,1595,3729,2181,4779,1678,3463,1232,1330,3622,2491
8600000US10032,10032,ZCTA5 10032,29578,866,646,685,1940,959,4347,2337,5461,2034,2689,1386,487,2874,2867
8600000US10033,10033,ZCTA5 10033,27549,748,888,532,1575,1419,3635,3263,3861,2038,2746,1158,778,3014,1894
8600000US10034,10034,ZCTA5 10034,20053,765,512,503,1517,1448,2677,1785,2339,1456,2332,901,454,1934,1430
8600000US10035,10035,ZCTA5 10035,12869,232,580,294,1092,555,1492,1401,2397,854,1284,555,199,1141,793
8600000US10036,10036,ZCTA5 10036,17892,110,104,111,202,496,1750,1174,3144,3588,3824,1157,300,828,1104
8600000US10037,10037,ZCTA5 10037,8359,168,283,231,311,465,1436,1218,1555,595,873,346,132,397,349
8600000US10038,10038,ZCTA5 10038,11227,65,118,251,418,374,900,1202,2249,1993,2221,686,86,337,327
8600000US10039,10039,ZCTA5 10039,10774,587,89,231,674,935,1498,1102,1686,512,839,445,258,859,1059
8600000US10040,10040,ZCTA5 10040,20091,440,802,493,1301,1171,2142,2303,3372,1501,1904,1085,562,2102,913
8600000US10044,10044,ZCTA5 10044,5517,0,8,42,109,170,438,753,1586,1015,955,185,49,75,132
8600000US10065,10065,ZCTA5 10065,16063,66,16,114,614,686,1824,1430,4125,2525,3297,608,162,333,263
8600000US10069,10069,ZCTA5 10069,2827,0,0,0,87,286,200,251,955,369,539,73,21,21,25
8600000US10075,10075,ZCTA5 10075,12143,0,0,44,382,450,874,2255,3074,1592,2301,479,274,239,179
8600000US10103,10103,ZCTA5 10103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8600000US10110,10110,ZCTA5 10110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8600000US10111,10111,ZCTA5 10111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8600000US10112,10112,ZCTA5 10112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8600000US10115,10115,ZCTA5 10115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8600000US10119,10119,ZCTA5 10119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8600000US10128,10128,ZCTA5 10128,33978,304,294,258,1293,1785,3581,3728,8696,5304,4668,1761,604,1038,664
8600000US10152,10152,ZCTA5 10152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8600000US10153,10153,ZCTA5 10153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8600000US10154,10154,ZCTA5 10154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8600000US10162,10162,ZCTA5 10162,717,0,0,0,39,102,50,127,0,281,49,0,69,0,0
8600000US10165,10165,ZCTA5 10165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8600000US10167,10167,ZCTA5 10167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8600000US10168,10168,ZCTA5 10168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8600000US10169,10169,ZCTA5 10169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8600000US10170,10170,ZCTA5 10170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8600000US10171,10171,ZCTA5 10171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8600000US10172,10172,ZCTA5 10172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8600000US10173,10173,ZCTA5 10173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8600000US10174,10174,ZCTA5 10174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8600000US10177,10177,ZCTA5 10177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8600000US10199,10199,ZCTA5 10199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8600000US10271,10271,ZCTA5 10271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8600000US10278,10278,ZCTA5 10278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8600000US10279,10279,ZCTA5 10279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8600000US10280,10280,ZCTA5 10280,5943,97,28,0,244,268,557,816,1111,1125,1049,373,21,69,185
8600000US10282,10282,ZCTA5 10282,2696,0,0,0,36,165,234,456,508,613,557,46,25,25,31
8600000US10301,10301,ZCTA5 10301,16071,424,366,663,1130,1253,3398,1818,2216,785,914,507,195,1219,1183
8600000US10302,10302,ZCTA5 10302,7543,320,233,428,748,846,1336,562,1094,328,404,96,117,617,414
8600000US10303,10303,ZCTA5 10303,9845,605,444,511,1240,825,1233,855,1147,466,538,339,72,766,804
8600000US10304,10304,ZCTA5 10304,16637,533,270,489,1633,1380,3654,1561,2570,869,1106,313,327,1138,794
8600000US10305,10305,ZCTA5 10305,17755,458,415,864,1036,1719,3539,1987,2733,870,1143,369,302,1175,1145
8600000US10306,10306,ZCTA5 10306,23980,444,920,1302,2617,2859,4892,2267,2680,862,1273,605,233,1800,1226
8600000US10307,10307,ZCTA5 10307,6458,278,240,401,687,806,1391,536,744,366,284,144,71,157,353
8600000US10308,10308,ZCTA5 10308,13728,397,509,965,1398,1803,2420,1675,1136,505,703,309,235,643,1030
8600000US10309,10309,ZCTA5 10309,15861,849,828,932,2002,1137,2829,1470,2187,926,830,426,274,526,645
8600000US10310,10310,ZCTA5 10310,9479,417,300,369,963,903,1838,1123,1120,453,433,139,154,565,702
8600000US10311,10311,ZCTA5 10311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8600000US10312,10312,ZCTA5 10312,27202,818,1265,1285,2609,3065,4981,2647,3489,1318,1931,670,340,1569,1215
8600000US10314,10314,ZCTA5 10314,39405,1243,1377,1727,4268,4122,7175,4740,3575,2214,2367,1190,532,2655,2220
8600000US10451,10451,ZCTA5 10451,17247,854,585,381,1409,805,2684,1238,2894,1147,1395,367,286,1971,1231
8600000US10452,10452,ZCTA5 10452,29154,1401,1545,879,3136,1528,4711,2264,3718,1012,2446,877,529,2975,2133
8600000US10453,10453,ZCTA5 10453,29667,1422,1201,1386,2546,1704,4604,2379,4897,1063,2374,1232,301,2893,1665
8600000US10454,10454,ZCTA5 10454,12623,684,420,375,1056,767,1808,906,1689,634,944,660,218,1362,1100
8600000US10455,10455,ZCTA5 10455,14482,850,638,534,1390,931,2661,1041,2323,423,764,503,152,1293,979
8600000US10456,10456,ZCTA5 10456,32104,1701,1556,1037,2797,2079,4819,2794,4101,1235,2809,1382,682,3460,1652
